sourceTaxonName,sourceTaxonRank,sourceTaxonSpeciesName,interactionTypeName,targetTaxonName,targetTaxonRank,targetTaxonSpeciesName,decimalLatitude,decimalLongitude,localityId,localityName,interaction_pair,interaction_pair_fraction,patch_name
Lepidothrix iris,species,Lepidothrix iris,eats,Spermacoce,genus,,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Lepidothrix iris_Spermacoce,5.252994732296882e-07,Patch_-5_0_-52_-48
Tachyphonus surinamus,species,Tachyphonus surinamus,eats,Geonoma macrostachys,species,Geonoma macrostachys,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Geonoma macrostachys_Tachyphonus surinamus,5.252994732296882e-07,Patch_-5_0_-52_-48
Cyanerpes caeruleus,species,Cyanerpes caeruleus,eats,Cladocolea micrantha,species,Cladocolea micrantha,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Cladocolea micrantha_Cyanerpes caeruleus,5.252994732296882e-07,Patch_-5_0_-52_-48
Trogon rufus,species,Trogon rufus,eats,Euterpe oleracea,species,Euterpe oleracea,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Euterpe oleracea_Trogon rufus,5.252994732296882e-07,Patch_-5_0_-52_-48
Attila spadiceus,species,Attila spadiceus,eats,Spermacoce,genus,,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Attila spadiceus_Spermacoce,1.0505989464593764e-06,Patch_-5_0_-52_-48
Celeus elegans,species,Celeus elegans,eats,Spermacoce,genus,,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Celeus elegans_Spermacoce,1.0505989464593764e-06,Patch_-5_0_-52_-48
Pipra rubrocapilla,species,Pipra rubrocapilla,eats,Virola surinamensis,species,Virola surinamensis,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Pipra rubrocapilla_Virola surinamensis,1.0505989464593764e-06,Patch_-5_0_-52_-48
Tachyphonus surinamus,species,Tachyphonus surinamus,eats,Euterpe oleracea,species,Euterpe oleracea,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Euterpe oleracea_Tachyphonus surinamus,5.252994732296882e-07,Patch_-5_0_-52_-48
Phlegopsis nigromaculata,species,Phlegopsis nigromaculata,eats,Myrcia splendens,species,Myrcia splendens,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Myrcia splendens_Phlegopsis nigromaculata,5.252994732296882e-07,Patch_-5_0_-52_-48
Celeus elegans,species,Celeus elegans,eats,Miconia ciliata,species,Miconia ciliata,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Celeus elegans_Miconia ciliata,1.0505989464593764e-06,Patch_-5_0_-52_-48
Willisornis poecilinotus,species,Willisornis poecilinotus,eats,Myrcia splendens,species,Myrcia splendens,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Myrcia splendens_Willisornis poecilinotus,5.252994732296882e-07,Patch_-5_0_-52_-48
Lepidothrix iris,species,Lepidothrix iris,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Lepidothrix iris_Tabernaemontana angulata,5.252994732296882e-07,Patch_-5_0_-52_-48
Turdus,genus,,eats,Geonoma macrostachys,species,Geonoma macrostachys,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Geonoma macrostachys_Turdus,5.252994732296882e-07,Patch_-5_0_-52_-48
Lepidothrix iris,species,Lepidothrix iris,eats,Croton matourensis,species,Croton matourensis,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Croton matourensis_Lepidothrix iris,5.252994732296882e-07,Patch_-5_0_-52_-48
Willisornis poecilinotus,species,Willisornis poecilinotus,eats,Psidium guajava,species,Psidium guajava,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Psidium guajava_Willisornis poecilinotus,5.252994732296882e-07,Patch_-5_0_-52_-48
Phlegopsis nigromaculata,species,Phlegopsis nigromaculata,eats,Miconia ciliata,species,Miconia ciliata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Miconia ciliata_Phlegopsis nigromaculata,5.252994732296882e-07,Patch_-5_0_-52_-48
Mionectes macconnelli,species,Mionectes macconnelli,eats,Spermacoce,genus,,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Mionectes macconnelli_Spermacoce,1.0505989464593764e-06,Patch_-5_0_-52_-48
Turdus,genus,,eats,Croton matourensis,species,Croton matourensis,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Croton matourensis_Turdus,5.252994732296882e-07,Patch_-5_0_-52_-48
Lepidothrix iris,species,Lepidothrix iris,eats,Psychotria colorata,species,Psychotria colorata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Lepidothrix iris_Psychotria colorata,5.252994732296882e-07,Patch_-5_0_-52_-48
Piaya cayana,species,Piaya cayana,eats,Spermacoce,genus,,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Piaya cayana_Spermacoce,5.252994732296882e-07,Patch_-5_0_-52_-48
Celeus elegans,species,Celeus elegans,eats,Piper aduncum,species,Piper aduncum,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Celeus elegans_Piper aduncum,5.252994732296882e-07,Patch_-5_0_-52_-48
Phlegopsis nigromaculata,species,Phlegopsis nigromaculata,eats,Psychotria colorata,species,Psychotria colorata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Phlegopsis nigromaculata_Psychotria colorata,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra pipra,species,Pipra pipra,eats,Spermacoce,genus,,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Pipra pipra_Spermacoce,1.0505989464593764e-06,Patch_-5_0_-52_-48
Phlegopsis nigromaculata,species,Phlegopsis nigromaculata,eats,Piper aduncum,species,Piper aduncum,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Phlegopsis nigromaculata_Piper aduncum,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra rubrocapilla,species,Pipra rubrocapilla,eats,Ficus maxima,species,Ficus maxima,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Ficus maxima_Pipra rubrocapilla,5.252994732296882e-07,Patch_-5_0_-52_-48
Chiroxiphia pareola,species,Chiroxiphia pareola,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Chiroxiphia pareola_Tabernaemontana angulata,5.252994732296882e-07,Patch_-5_0_-52_-48
Celeus elegans,species,Celeus elegans,eats,Psidium guajava,species,Psidium guajava,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Celeus elegans_Psidium guajava,1.0505989464593764e-06,Patch_-5_0_-52_-48
Lophotriccus galeatus,species,Lophotriccus galeatus,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Lophotriccus galeatus_Tabernaemontana angulata,5.252994732296882e-07,Patch_-5_0_-52_-48
Chiroxiphia pareola,species,Chiroxiphia pareola,eats,Symphonia globulifera,species,Symphonia globulifera,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Chiroxiphia pareola_Symphonia globulifera,5.252994732296882e-07,Patch_-5_0_-52_-48
Piaya cayana,species,Piaya cayana,eats,Piper aduncum,species,Piper aduncum,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Piaya cayana_Piper aduncum,1.0505989464593764e-06,Patch_-5_0_-52_-48
Piaya cayana,species,Piaya cayana,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Piaya cayana_Tabernaemontana angulata,5.252994732296882e-07,Patch_-5_0_-52_-48
Turdus leucomelas,species,Turdus leucomelas,eats,Piper aduncum,species,Piper aduncum,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Piper aduncum_Turdus leucomelas,2.1011978929187528e-06,Patch_-5_0_-52_-48
Turdus,genus,,eats,Piper aduncum,species,Piper aduncum,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Piper aduncum_Turdus,2.1011978929187528e-06,Patch_-5_0_-52_-48
Terenotriccus erythrurus,species,Terenotriccus erythrurus,eats,Euterpe oleracea,species,Euterpe oleracea,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Euterpe oleracea_Terenotriccus erythrurus,5.252994732296882e-07,Patch_-5_0_-52_-48
Tachyphonus cristatus,species,Tachyphonus cristatus,eats,Spermacoce,genus,,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Spermacoce_Tachyphonus cristatus,5.252994732296882e-07,Patch_-5_0_-52_-48
Chiroxiphia pareola,species,Chiroxiphia pareola,eats,Cladocolea micrantha,species,Cladocolea micrantha,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Chiroxiphia pareola_Cladocolea micrantha,1.0505989464593764e-06,Patch_-5_0_-52_-48
Lophotriccus galeatus,species,Lophotriccus galeatus,eats,Croton matourensis,species,Croton matourensis,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Croton matourensis_Lophotriccus galeatus,5.252994732296882e-07,Patch_-5_0_-52_-48
Phlegopsis nigromaculata,species,Phlegopsis nigromaculata,eats,Croton matourensis,species,Croton matourensis,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Croton matourensis_Phlegopsis nigromaculata,5.252994732296882e-07,Patch_-5_0_-52_-48
Tachyphonus surinamus,species,Tachyphonus surinamus,eats,Cladocolea micrantha,species,Cladocolea micrantha,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Cladocolea micrantha_Tachyphonus surinamus,5.252994732296882e-07,Patch_-5_0_-52_-48
Turdus,genus,,eats,Euterpe oleracea,species,Euterpe oleracea,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Euterpe oleracea_Turdus,5.252994732296882e-07,Patch_-5_0_-52_-48
Attila spadiceus,species,Attila spadiceus,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Attila spadiceus_Tabernaemontana angulata,5.252994732296882e-07,Patch_-5_0_-52_-48
Lophotriccus galeatus,species,Lophotriccus galeatus,eats,Virola surinamensis,species,Virola surinamensis,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Lophotriccus galeatus_Virola surinamensis,5.252994732296882e-07,Patch_-5_0_-52_-48
Lophotriccus galeatus,species,Lophotriccus galeatus,eats,Spermacoce,genus,,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Lophotriccus galeatus_Spermacoce,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra pipra,species,Pipra pipra,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Pipra pipra_Tabernaemontana angulata,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra rubrocapilla,species,Pipra rubrocapilla,eats,Euterpe oleracea,species,Euterpe oleracea,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Euterpe oleracea_Pipra rubrocapilla,1.0505989464593764e-06,Patch_-5_0_-52_-48
Cyanerpes caeruleus,species,Cyanerpes caeruleus,eats,Psychotria colorata,species,Psychotria colorata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Cyanerpes caeruleus_Psychotria colorata,5.252994732296882e-07,Patch_-5_0_-52_-48
Lepidothrix iris,species,Lepidothrix iris,eats,Euterpe oleracea,species,Euterpe oleracea,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Euterpe oleracea_Lepidothrix iris,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra rubrocapilla,species,Pipra rubrocapilla,eats,Geonoma macrostachys,species,Geonoma macrostachys,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Geonoma macrostachys_Pipra rubrocapilla,1.0505989464593764e-06,Patch_-5_0_-52_-48
Piaya cayana,species,Piaya cayana,eats,Myrcia splendens,species,Myrcia splendens,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Myrcia splendens_Piaya cayana,1.0505989464593764e-06,Patch_-5_0_-52_-48
Pipra pipra,species,Pipra pipra,eats,Croton matourensis,species,Croton matourensis,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Croton matourensis_Pipra pipra,5.252994732296882e-07,Patch_-5_0_-52_-48
Lepidothrix iris,species,Lepidothrix iris,eats,Psidium guajava,species,Psidium guajava,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Lepidothrix iris_Psidium guajava,5.252994732296882e-07,Patch_-5_0_-52_-48
Trogon rufus,species,Trogon rufus,eats,Geonoma macrostachys,species,Geonoma macrostachys,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Geonoma macrostachys_Trogon rufus,5.252994732296882e-07,Patch_-5_0_-52_-48
Terenotriccus erythrurus,species,Terenotriccus erythrurus,eats,Cladocolea micrantha,species,Cladocolea micrantha,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Cladocolea micrantha_Terenotriccus erythrurus,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra pipra,species,Pipra pipra,eats,Virola surinamensis,species,Virola surinamensis,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Pipra pipra_Virola surinamensis,1.0505989464593764e-06,Patch_-5_0_-52_-48
Turdus leucomelas,species,Turdus leucomelas,eats,Cladocolea micrantha,species,Cladocolea micrantha,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Cladocolea micrantha_Turdus leucomelas,5.252994732296882e-07,Patch_-5_0_-52_-48
Piaya cayana,species,Piaya cayana,eats,Euterpe oleracea,species,Euterpe oleracea,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Euterpe oleracea_Piaya cayana,5.252994732296882e-07,Patch_-5_0_-52_-48
Celeus elegans,species,Celeus elegans,eats,Cladocolea micrantha,species,Cladocolea micrantha,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Celeus elegans_Cladocolea micrantha,1.0505989464593764e-06,Patch_-5_0_-52_-48
Mionectes macconnelli,species,Mionectes macconnelli,eats,Geonoma macrostachys,species,Geonoma macrostachys,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Geonoma macrostachys_Mionectes macconnelli,1.0505989464593764e-06,Patch_-5_0_-52_-48
Willisornis poecilinotus,species,Willisornis poecilinotus,eats,Cladocolea micrantha,species,Cladocolea micrantha,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Cladocolea micrantha_Willisornis poecilinotus,5.252994732296882e-07,Patch_-5_0_-52_-48
Chiroxiphia pareola,species,Chiroxiphia pareola,eats,Psidium guajava,species,Psidium guajava,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Chiroxiphia pareola_Psidium guajava,1.0505989464593764e-06,Patch_-5_0_-52_-48
Chiroxiphia pareola,species,Chiroxiphia pareola,eats,Myrcia splendens,species,Myrcia splendens,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Chiroxiphia pareola_Myrcia splendens,1.0505989464593764e-06,Patch_-5_0_-52_-48
Terenotriccus erythrurus,species,Terenotriccus erythrurus,eats,Psidium guajava,species,Psidium guajava,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Psidium guajava_Terenotriccus erythrurus,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra pipra,species,Pipra pipra,eats,Miconia ciliata,species,Miconia ciliata,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Miconia ciliata_Pipra pipra,1.0505989464593764e-06,Patch_-5_0_-52_-48
Lophotriccus galeatus,species,Lophotriccus galeatus,eats,Geonoma macrostachys,species,Geonoma macrostachys,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Geonoma macrostachys_Lophotriccus galeatus,5.252994732296882e-07,Patch_-5_0_-52_-48
Willisornis poecilinotus,species,Willisornis poecilinotus,eats,Ficus maxima,species,Ficus maxima,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Ficus maxima_Willisornis poecilinotus,5.252994732296882e-07,Patch_-5_0_-52_-48
Turdus,genus,,eats,Psidium guajava,species,Psidium guajava,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Psidium guajava_Turdus,1.5758984196890648e-06,Patch_-5_0_-52_-48
Willisornis poecilinotus,species,Willisornis poecilinotus,eats,Virola surinamensis,species,Virola surinamensis,-1.20555555555556,-48.295,Parque Ecologico de GUNMA,Brazil,Virola surinamensis_Willisornis poecilinotus,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra pipra,species,Pipra pipra,eats,Cladocolea micrantha,species,Cladocolea micrantha,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Cladocolea micrantha_Pipra pipra,1.0505989464593764e-06,Patch_-5_0_-52_-48
Lepidothrix iris,species,Lepidothrix iris,eats,Geonoma macrostachys,species,Geonoma macrostachys,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Geonoma macrostachys_Lepidothrix iris,5.252994732296882e-07,Patch_-5_0_-52_-48
Thamnophilus aethiops,species,Thamnophilus aethiops,eats,Croton matourensis,species,Croton matourensis,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Croton matourensis_Thamnophilus aethiops,5.252994732296882e-07,Patch_-5_0_-52_-48
Phlegopsis nigromaculata,species,Phlegopsis nigromaculata,eats,Virola surinamensis,species,Virola surinamensis,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Phlegopsis nigromaculata_Virola surinamensis,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra rubrocapilla,species,Pipra rubrocapilla,eats,Psychotria colorata,species,Psychotria colorata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Pipra rubrocapilla_Psychotria colorata,5.252994732296882e-07,Patch_-5_0_-52_-48
Mionectes macconnelli,species,Mionectes macconnelli,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Mionectes macconnelli_Tabernaemontana angulata,5.252994732296882e-07,Patch_-5_0_-52_-48
Turdus leucomelas,species,Turdus leucomelas,eats,Spermacoce,genus,,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Spermacoce_Turdus leucomelas,5.252994732296882e-07,Patch_-5_0_-52_-48
Turdus,genus,,eats,Spermacoce,genus,,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Spermacoce_Turdus,5.252994732296882e-07,Patch_-5_0_-52_-48
Phlegopsis nigromaculata,species,Phlegopsis nigromaculata,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Phlegopsis nigromaculata_Tabernaemontana angulata,5.252994732296882e-07,Patch_-5_0_-52_-48
Piaya cayana,species,Piaya cayana,eats,Geonoma macrostachys,species,Geonoma macrostachys,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Geonoma macrostachys_Piaya cayana,5.252994732296882e-07,Patch_-5_0_-52_-48
Mionectes macconnelli,species,Mionectes macconnelli,eats,Psychotria colorata,species,Psychotria colorata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Mionectes macconnelli_Psychotria colorata,5.252994732296882e-07,Patch_-5_0_-52_-48
Turdus,genus,,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Tabernaemontana angulata_Turdus,5.252994732296882e-07,Patch_-5_0_-52_-48
Pipra pipra,species,Pipra pipra,eats,Psychotria colorata,species,Psychotria colorata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Pipra pipra_Psychotria colorata,5.252994732296882e-07,Patch_-5_0_-52_-48
Mionectes macconnelli,species,Mionectes macconnelli,eats,Myrcia splendens,species,Myrcia splendens,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Mionectes macconnelli_Myrcia splendens,1.0505989464593764e-06,Patch_-5_0_-52_-48
Mionectes macconnelli,species,Mionectes macconnelli,eats,Euterpe oleracea,species,Euterpe oleracea,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Euterpe oleracea_Mionectes macconnelli,1.0505989464593764e-06,Patch_-5_0_-52_-48
Turdus leucomelas,species,Turdus leucomelas,eats,Tabernaemontana angulata,species,Tabernaemontana angulata,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Tabernaemontana angulata_Turdus leucomelas,5.252994732296882e-07,Patch_-5_0_-52_-48
Thamnophilus aethiops,species,Thamnophilus aethiops,eats,Virola surinamensis,species,Virola surinamensis,-1.21388888888889,-48.2902777777778,Parque Ecologico de GUNMA,Brazil,Thamnophilus aethiops_Virola surinamensis,5.252994732296882e-07,Patch_-5_0_-52_-48
