targetTaxonName,sourceTaxonName,interaction_pair_fraction,decimalLatitude,decimalLongitude
Goupia glabra,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Matayba scrobiculata,Tinamus major,5.252994732296882e-07,4.03333,-52.7
Oreopanax capitatus,Crax alector,5.252994732296882e-07,4.03333,-52.7
Euterpe oleracea,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Symphonia globulifera,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Minquartia guianensis,Crax alector,5.252994732296882e-07,4.03333,-52.7
Psychotria oblonga,Crax alector,5.252994732296882e-07,4.03333,-52.7
Bactris gastoniana,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Drypetes variabilis,Tinamus major,5.252994732296882e-07,4.03333,-52.7
Xylopia nitida,Tinamus major,5.252994732296882e-07,4.03333,-52.7
Iryanthera sagotiana,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Tetragastris altissima,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Guarea guidonia,Tinamus major,5.252994732296882e-07,4.03333,-52.7
Goeppertia elliptica,Crax alector,5.252994732296882e-07,4.03333,-52.7
Dussia discolor,Crax alector,5.252994732296882e-07,4.03333,-52.7
Ardisia guianensis,Penelope marail,5.252994732296882e-07,4.03333,-52.7
Psychotria bahiensis,Tinamus major,5.252994732296882e-07,4.03333,-52.7
Euterpe oleracea,Crax alector,5.252994732296882e-07,4.03333,-52.7
Naucleopsis guianensis,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Drypetes variabilis,Crax alector,5.252994732296882e-07,4.03333,-52.7
Brosimum rubescens,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Virola kwatae,Tinamus major,5.252994732296882e-07,4.03333,-52.7
Virola michelii,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Xylopia nitida,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Eugenia patrisii,Penelope marail,5.252994732296882e-07,4.03333,-52.7
Matayba scrobiculata,Penelope marail,5.252994732296882e-07,4.03333,-52.7
Poraqueiba guianensis,Crax alector,5.252994732296882e-07,4.03333,-52.7
Oenocarpus bacaba,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Trichilia septentrionalis,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Sarcomphalus cinnamomum,Tinamus major,5.252994732296882e-07,4.03333,-52.7
Parkia ulei,Psophia crepitans,5.252994732296882e-07,4.03333,-52.7
Syzygium jambos,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Annona danforthii,Artibeus planirostris,1.0505989464593764e-06,-3.03,-60.01
Ficus insipida,Rhinophylla pumilio,5.252994732296882e-07,-3.03,-60.01
Ficus clusiifolia,Artibeus planirostris,5.252994732296882e-07,-3.03,-60.01
Solanum grandiflorum,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Cecropia concolor,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Cecropia concolor,Uroderma bilobatum,1.0505989464593764e-06,-2.89,-60.0
Ficus citrifolia,Rhinophylla pumilio,5.252994732296882e-07,-3.03,-60.01
Psidium guineense,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Sacoglottis guianensis,Carollia perspicillata,5.252994732296882e-07,-3.03,-60.01
Sacoglottis guianensis,Artibeus planirostris,5.252994732296882e-07,-3.03,-60.01
Manilkara zapota,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Solanum paniculatum,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Solanum paniculatum,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Vismia guianensis,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Piper hostmannianum,Rhinophylla pumilio,5.252994732296882e-07,-2.89,-60.0
Couma utilis,Artibeus lituratus,5.252994732296882e-07,-3.03,-60.01
Piper aduncum,Phyllostomus elongatus,1.0505989464593764e-06,-3.03,-60.01
Ficus clusiifolia,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Solanum salviaefolium,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Ficus clusiifolia,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Solanum grandiflorum,Phyllostomus hastatus,1.0505989464593764e-06,-3.03,-60.01
Cecropia palmata,Uroderma magnirostrum,1.0505989464593764e-06,-3.03,-60.01
Ficus clusiifolia,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Carica papaya,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Cecropia concolor,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Couma utilis,Carollia perspicillata,5.252994732296882e-07,-3.03,-60.01
Solanum subinerme,Uroderma bilobatum,5.252994732296882e-07,-3.03,-60.01
Myrcia paivae,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Solanum rugosum,Phyllostomus hastatus,1.0505989464593764e-06,-3.03,-60.01
Couma utilis,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Manilkara zapota,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Couma utilis,Uroderma bilobatum,5.252994732296882e-07,-3.03,-60.01
Solanum salviaefolium,Artibeus lituratus,5.252994732296882e-07,-3.03,-60.01
Psidium guineense,Artibeus lituratus,1.0505989464593764e-06,-3.03,-60.01
Sacoglottis guianensis,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Sacoglottis guianensis,Uroderma bilobatum,5.252994732296882e-07,-3.03,-60.01
Ficus citrifolia,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Syzygium jambos,Rhinophylla pumilio,5.252994732296882e-07,-3.03,-60.01
Vismia cayennensis,Phyllostomus discolor,5.252994732296882e-07,-3.03,-60.01
Vismia guianensis,Phyllostomus elongatus,1.0505989464593764e-06,-3.03,-60.01
Poraqueiba sericea,Uroderma bilobatum,5.252994732296882e-07,-3.03,-60.01
Solanum salviaefolium,Dermanura cinerea,5.252994732296882e-07,-3.03,-60.01
Manilkara zapota,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Ficus insipida,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Ficus maxima,Dermanura cinerea,5.252994732296882e-07,-3.03,-60.01
Poraqueiba sericea,Sturnira lilium,1.0505989464593764e-06,-3.03,-60.01
Solanum rugosum,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Piper cryptopodon,Carollia perspicillata,5.252994732296882e-07,-2.89,-60.0
Syzygium cumini,Sturnira lilium,5.252994732296882e-07,-2.89,-60.0
Cecropia concolor,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Cecropia concolor,Rhinophylla pumilio,1.0505989464593764e-06,-2.89,-60.0
Couma utilis,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Ficus maxima,Phyllostomus discolor,1.0505989464593764e-06,-3.03,-60.01
Sacoglottis guianensis,Dermanura cinerea,5.252994732296882e-07,-3.03,-60.01
Psidium guajava,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Psidium guineense,Artibeus planirostris,5.252994732296882e-07,-3.03,-60.01
Solanum rugosum,Phyllostomus discolor,5.252994732296882e-07,-3.03,-60.01
Vismia cayennensis,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Vismia guianensis,Rhinophylla pumilio,2.6264973661484414e-06,-3.03,-60.01
Solanum paniculatum,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Annona danforthii,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Psidium guineense,Phyllostomus discolor,5.252994732296882e-07,-3.03,-60.01
Solanum salviaefolium,Phyllostomus hastatus,1.0505989464593764e-06,-3.03,-60.01
Syzygium jambos,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Piper hostmannianum,Sturnira lilium,1.0505989464593764e-06,-2.89,-60.0
Solanum paniculatum,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Ficus citrifolia,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Carica papaya,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Cecropia concolor,Artibeus planirostris,5.252994732296882e-07,-3.03,-60.01
Annona danforthii,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Sacoglottis guianensis,Sturnira lilium,5.252994732296882e-07,-3.03,-60.01
Vismia guianensis,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Vismia glabra,Carollia perspicillata,5.252994732296882e-07,-2.89,-60.0
Myrcia paivae,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Ficus clusiifolia,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Solanum grandiflorum,Uroderma bilobatum,2.1011978929187528e-06,-2.89,-60.0
Cecropia concolor,Sturnira lilium,1.0505989464593764e-06,-2.89,-60.0
Solanum salviaefolium,Carollia perspicillata,1.0505989464593764e-06,-2.89,-60.0
Annona danforthii,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Ficus citrifolia,Artibeus planirostris,1.0505989464593764e-06,-3.03,-60.01
Couma utilis,Sturnira lilium,1.0505989464593764e-06,-3.03,-60.01
Solanum salviaefolium,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Psidium guajava,Rhinophylla pumilio,5.252994732296882e-07,-3.03,-60.01
Cecropia concolor,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Cecropia concolor,Phyllostomus hastatus,1.5758984196890648e-06,-3.03,-60.01
Cecropia palmata,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Poraqueiba sericea,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Vismia guianensis,Mesophylla macconnelli,1.5758984196890648e-06,-3.03,-60.01
Psidium guineense,Uroderma bilobatum,5.252994732296882e-07,-3.03,-60.01
Solanum salviaefolium,Rhinophylla pumilio,1.0505989464593764e-06,-3.03,-60.01
Annona danforthii,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Syzygium jambos,Phyllostomus discolor,5.252994732296882e-07,-3.03,-60.01
Ficus maxima,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Cecropia distachya,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Ficus insipida,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Couma utilis,Dermanura cinerea,5.252994732296882e-07,-3.03,-60.01
Ficus citrifolia,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Ficus maxima,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Cecropia palmata,Uroderma bilobatum,1.0505989464593764e-06,-3.03,-60.01
Solanum grandiflorum,Mesophylla macconnelli,1.0505989464593764e-06,-3.03,-60.01
Cecropia palmata,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Solanum rugosum,Mesophylla macconnelli,1.0505989464593764e-06,-3.03,-60.01
Solanum subinerme,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Syzygium cumini,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Manilkara zapota,Dermanura cinerea,5.252994732296882e-07,-3.03,-60.01
Vismia cayennensis,Uroderma bilobatum,1.0505989464593764e-06,-3.03,-60.01
Cecropia palmata,Rhinophylla pumilio,5.252994732296882e-07,-3.03,-60.01
Solanum rugosum,Phyllostomus elongatus,1.0505989464593764e-06,-3.03,-60.01
Psidium guineense,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Syzygium jambos,Phyllostomus hastatus,5.252994732296882e-07,-3.03,-60.01
Ficus citrifolia,Phyllostomus hastatus,1.0505989464593764e-06,-3.03,-60.01
Psidium guajava,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Myrcia paivae,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Solanum salviaefolium,Uroderma bilobatum,1.0505989464593764e-06,-3.03,-60.01
Vismia cayennensis,Sturnira lilium,1.0505989464593764e-06,-3.03,-60.01
Psidium guajava,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Cecropia palmata,Dermanura cinerea,5.252994732296882e-07,-3.03,-60.01
Piper aduncum,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Manilkara zapota,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Ficus maxima,Platyrrhinus helleri,1.5758984196890648e-06,-3.03,-60.01
Vismia cayennensis,Artibeus lituratus,1.0505989464593764e-06,-3.03,-60.01
Psidium guineense,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Cecropia palmata,Phyllostomus hastatus,5.252994732296882e-07,-3.03,-60.01
Solanum grandiflorum,Dermanura cinerea,5.252994732296882e-07,-3.03,-60.01
Ficus maxima,Phyllostomus hastatus,2.6264973661484414e-06,-2.89,-60.0
Couma utilis,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Piper aduncum,Mesophylla macconnelli,2.6264973661484414e-06,-3.03,-60.01
Couma utilis,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Psidium guineense,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Vismia cayennensis,Artibeus planirostris,1.0505989464593764e-06,-3.03,-60.01
Carica papaya,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Myrcia paivae,Dermanura cinerea,5.252994732296882e-07,-3.03,-60.01
Cecropia palmata,Platyrrhinus helleri,1.0505989464593764e-06,-3.03,-60.01
Vismia glabra,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Solanum grandiflorum,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Poraqueiba sericea,Rhinophylla pumilio,5.252994732296882e-07,-3.03,-60.01
Psidium guineense,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Carica papaya,Uroderma bilobatum,5.252994732296882e-07,-3.03,-60.01
Ficus clusiifolia,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Solanum paniculatum,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Myrcia paivae,Artibeus lituratus,5.252994732296882e-07,-3.03,-60.01
Carica papaya,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Annona danforthii,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Carica papaya,Dermanura cinerea,5.252994732296882e-07,-3.03,-60.01
Vismia guianensis,Phyllostomus hastatus,1.0505989464593764e-06,-2.89,-60.0
Couma utilis,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Vismia macrophylla,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Psidium guineense,Sturnira lilium,5.252994732296882e-07,-3.03,-60.01
Couma utilis,Artibeus planirostris,5.252994732296882e-07,-3.03,-60.01
Vismia cayennensis,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Solanum grandiflorum,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Solanum grandiflorum,Artibeus planirostris,1.0505989464593764e-06,-3.03,-60.01
Piper cryptopodon,Sturnira lilium,5.252994732296882e-07,-2.89,-60.0
Couma utilis,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Annona danforthii,Carollia perspicillata,1.0505989464593764e-06,-3.03,-60.01
Myrcia paivae,Artibeus planirostris,5.252994732296882e-07,-3.03,-60.01
Carica papaya,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Solanum salviaefolium,Artibeus planirostris,5.252994732296882e-07,-3.03,-60.01
Poraqueiba sericea,Artibeus planirostris,5.252994732296882e-07,-3.03,-60.01
Piper hostmannianum,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Myrcia paivae,Sturnira lilium,5.252994732296882e-07,-3.03,-60.01
Manilkara zapota,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Annona danforthii,Sturnira lilium,1.0505989464593764e-06,-3.03,-60.01
Psidium guajava,Mesophylla macconnelli,1.0505989464593764e-06,-3.03,-60.01
Manilkara zapota,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Myrcia paivae,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Poraqueiba sericea,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Ficus insipida,Mesophylla macconnelli,1.5758984196890648e-06,-3.03,-60.01
Sacoglottis guianensis,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Ficus maxima,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Ficus citrifolia,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Sacoglottis guianensis,Rhinophylla pumilio,5.252994732296882e-07,-3.03,-60.01
Psidium guajava,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Piper tuberculatum,Rhinophylla pumilio,5.252994732296882e-07,-2.89,-60.0
Solanum subinerme,Artibeus planirostris,5.252994732296882e-07,-3.03,-60.01
Solanum subinerme,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Solanum grandiflorum,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Annona danforthii,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Vismia cayennensis,Rhinophylla pumilio,1.0505989464593764e-06,-3.03,-60.01
Annona danforthii,Phyllostomus elongatus,1.0505989464593764e-06,-3.03,-60.01
Solanum subinerme,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Cecropia palmata,Phyllostomus discolor,5.252994732296882e-07,-3.03,-60.01
Poraqueiba sericea,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Couma utilis,Phyllostomus hastatus,5.252994732296882e-07,-3.03,-60.01
Ficus maxima,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Solanum subinerme,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Cecropia palmata,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Solanum grandiflorum,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Psidium guineense,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Ficus clusiifolia,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Vismia cayennensis,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Solanum caavurana,Rhinophylla pumilio,5.252994732296882e-07,-2.89,-60.0
Solanum grandiflorum,Rhinophylla pumilio,1.5758984196890648e-06,-3.03,-60.01
Cecropia palmata,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Sacoglottis guianensis,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Cecropia concolor,Artibeus concolor,5.252994732296882e-07,-3.03,-60.01
Piper aduncum,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Carica papaya,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Ficus citrifolia,Phyllostomus discolor,1.0505989464593764e-06,-3.03,-60.01
Carica papaya,Ametrida centurio,5.252994732296882e-07,-3.03,-60.01
Poraqueiba sericea,Carollia perspicillata,5.252994732296882e-07,-3.03,-60.01
Vismia guianensis,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Myrcia paivae,Phyllostomus hastatus,5.252994732296882e-07,-3.03,-60.01
Solanum salviaefolium,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Myrcia paivae,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Poraqueiba sericea,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Ficus citrifolia,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Psidium guineense,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Piper hostmannianum,Carollia perspicillata,1.0505989464593764e-06,-2.89,-60.0
Myrcia paivae,Uroderma bilobatum,5.252994732296882e-07,-3.03,-60.01
Ficus maxima,Micronycteris megalotis,5.252994732296882e-07,-2.89,-60.0
Poraqueiba sericea,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
Couma utilis,Chiroderma trinitatum,5.252994732296882e-07,-3.03,-60.01
Annona danforthii,Phyllostomus discolor,5.252994732296882e-07,-3.03,-60.01
Vismia glabra,Uroderma bilobatum,5.252994732296882e-07,-2.89,-60.0
Cecropia concolor,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Carica papaya,Rhinophylla pumilio,5.252994732296882e-07,-3.03,-60.01
Manilkara zapota,Uroderma bilobatum,1.0505989464593764e-06,-3.03,-60.01
Myrcia paivae,Uroderma magnirostrum,5.252994732296882e-07,-3.03,-60.01
Syzygium jambos,Mesophylla macconnelli,5.252994732296882e-07,-3.03,-60.01
Sacoglottis guianensis,Phyllostomus hastatus,5.252994732296882e-07,-3.03,-60.01
Ficus insipida,Phyllostomus elongatus,5.252994732296882e-07,-3.03,-60.01
Sacoglottis guianensis,Hsunycteris thomasi,5.252994732296882e-07,-3.03,-60.01
Cecropia concolor,Carollia perspicillata,1.0505989464593764e-06,-3.03,-60.01
Vismia guianensis,Uroderma bilobatum,1.5758984196890648e-06,-2.89,-60.0
Carica papaya,Artibeus planirostris,1.0505989464593764e-06,-3.03,-60.01
Syzygium jambos,Platyrrhinus helleri,5.252994732296882e-07,-3.03,-60.01
